,section,path,text
230,.429d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D429d," ἆρα ὅτι ψευδῆ λέγειν τὸ παράπαν οὐκ ἔστιν, ἆρα τοῦτό σοι δύναται ὁ λόγος; συχνοὶ γάρ τινες οἱ λέγοντες, ὦ φίλε Κρατύλε, καὶ νῦν καὶ πάλαι. πῶς γὰρ ἄν, ὦ Σώκρατες, λέγων γέ τις τοῦτο ὃ λέγει, μὴ τὸ ὂν λέγοι; ἢ οὐ τοῦτό ἐστιν τὸ ψευδῆ λέγειν, τὸ μὴ τὰ ὄντα λέγειν; κομψότερος μὲν ὁ λόγος ἢ κατ᾽ ἐμὲ καὶ κατὰ τὴν ἐμὴν ἡλικίαν, ὦ ἑταῖρε. ὅμως μέντοι εἰπέ μοι τοσόνδε:
"
231,.429e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D429e,"πότερον λέγειν μὲν οὐ δοκεῖ σοι εἶναι ψευδῆ, φάναι δέ; οὔ μοι δοκεῖ οὐδὲ φάναι. οὐδὲ εἰπεῖν οὐδὲ προσειπεῖν; οἷον εἴ τις ἀπαντήσας σοι ἐπὶ ξενίας, λαβόμενος τῆς χειρὸς εἴποι: χαῖρε, ὦ ξένε Ἀθηναῖε, ὑὲ Σμικρίωνος Ἑρμόγενες, οὗτος λέξειεν ἂν ταῦτα ἢ φαίη ἂν ταῦτα ἢ εἴποι ἂν ταῦτα ἢ προσείποι ἂν οὕτω σὲ μὲν οὔ, Ἑρμογένη δὲ τόνδε; ἢ οὐδένα; ἐμοὶ μὲν δοκεῖ, ὦ Σώκρατες, ἄλλως ἂν οὗτος ταῦτα φθέγξασθαι.
"
232,.430a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D430a," ἀλλ᾽ ἀγαπητὸν καὶ τοῦτο. πότερον γὰρ ἀληθῆ ἂν φθέγξαιτο ταῦτα ὁ φθεγξάμενος ἢ ψευδῆ; ἢ τὸ μέν τι αὐτῶν ἀληθές, τὸ δὲ ψεῦδος; καὶ γὰρ ἂν καὶ τοῦτο ἐξαρκοῖ. ψοφεῖν ἔγωγ᾽ ἂν φαίην τὸν τοιοῦτον, μάτην αὐτὸν ἑαυτὸν κινοῦντα, ὥσπερ ἂν εἴ τις χαλκίον κινήσειε κρούσας. φέρε δή, ἐάν πῃ διαλλαχθῶμεν, ὦ Κρατύλε: ἆρ᾽ οὐκ ἄλλο μὲν ἂν φαίης τὸ ὄνομα εἶναι, ἄλλο δὲ ἐκεῖνο οὗ τὸ ὄνομά ἐστιν; ἔγωγε. οὐκοῦν καὶ τὸ ὄνομα ὁμολογεῖς μίμημά τι εἶναι τοῦ
"
233,.430b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D430b,"πράγματος; πάντων μάλιστα. οὐκοῦν καὶ τὰ ζωγραφήματα τρόπον τινὰ ἄλλον λέγεις μιμήματα εἶναι πραγμάτων τινῶν; ναί. φέρε δή—ἴσως γὰρ ἐγὼ οὐ μανθάνω ἅττα ποτ᾽ ἔστιν ἃ λέγεις, σὺ δὲ τάχ᾽ ἂν ὀρθῶς λέγοις—ἔστι διανεῖμαι καὶ προσενεγκεῖν ταῦτα ἀμφότερα τὰ μιμήματα, τά τε ζωγραφήματα κἀκεῖνα τὰ ὀνόματα, τοῖς πράγμασιν ὧν μιμήματά ἐστιν, ἢ οὔ;
"
234,.430c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D430c," ἔστιν. πρῶτον μὲν δὴ σκόπει τόδε. ἆρ᾽ ἄν τις τὴν μὲν τοῦ ἀνδρὸς εἰκόνα τῷ ἀνδρὶ ἀποδοίη, τὴν δὲ τῆς γυναικὸς τῇ γυναικί, καὶ τἆλλα οὕτως; πάνυ μὲν οὖν. οὐκοῦν καὶ τοὐναντίον τὴν μὲν τοῦ ἀνδρὸς τῇ γυναικί, τὴν δὲ τῆς γυναικὸς τῷ ἀνδρί; ἔστι καὶ ταῦτα. ἆρ᾽ οὖν αὗται αἱ διανομαὶ ἀμφότεραι ὀρθαί, ἢ ἡ ἑτέρα; ἡ ἑτέρα. ἣ ἂν ἑκάστῳ οἶμαι τὸ προσῆκόν τε καὶ τὸ ὅμοιον ἀποδιδῷ. ἔμοιγε δοκεῖ.
"
235,.430d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D430d," ἵνα τοίνυν μὴ μαχώμεθα ἐν τοῖς λόγοις ἐγώ τε καὶ σὺ φίλοι ὄντες, ἀπόδεξαί μου ὃ λέγω. τὴν τοιαύτην γάρ, ὦ ἑταῖρε, καλῶ ἔγωγε διανομὴν ἐπ᾽ ἀμφοτέροις μὲν τοῖς μιμήμασιν, τοῖς τε ζῴοις καὶ τοῖς ὀνόμασιν, ὀρθήν, ἐπὶ δὲ τοῖς ὀνόμασι πρὸς τῷ ὀρθὴν καὶ ἀληθῆ: τὴν δ᾽ ἑτέραν, τὴν τοῦ ἀνομοίου δόσιν τε καὶ ἐπιφοράν, οὐκ ὀρθήν, καὶ ψευδῆ ὅταν ἐπ᾽ ὀνόμασιν ᾖ. ἀλλ᾽ ὅπως μή, ὦ Σώκρατες, ἐν μὲν τοῖς ζωγραφήμασιν
"
236,.430e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D430e,"ᾖ τοῦτο, τὸ μὴ ὀρθῶς διανέμειν, ἐπὶ δὲ τοῖς ὀνόμασιν οὔ, ἀλλ᾽ ἀναγκαῖον ᾖ ἀεὶ ὀρθῶς. πῶς λέγεις; τί τοῦτο ἐκείνου διαφέρει; ἆρ᾽ οὐκ ἔστι προσελθόντα ἀνδρί τῳ εἰπεῖν ὅτι τουτί ἐστι σὸν γράμμα, καὶ δεῖξαι αὐτῷ, ἂν μὲν τύχῃ, ἐκείνου εἰκόνα, ἂν δὲ τύχῃ, γυναικός; τὸ δὲ δεῖξαι λέγω εἰς τὴν τῶν ὀφθαλμῶν αἴσθησιν καταστῆσαι. πάνυ γε. τί δέ; πάλιν αὐτῷ τούτῳ προσελθόντα εἰπεῖν ὅτι τουτί ἐστιν σὸν ὄνομα; ἔστι δέ που καὶ τὸ ὄνομα μίμημα ὥσπερ τὸ ζωγράφημα. τοῦτο δὴ λέγω: ἆρ᾽ οὐκ ἂν εἴη αὐτῷ
"
237,.431a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D431a,"εἰπεῖν ὅτι τουτί ἐστι σὸν ὄνομα, καὶ μετὰ τοῦτο εἰς τὴν τῆς ἀκοῆς αὖ αἴσθησιν καταστῆσαι, ἂν μὲν τύχῃ, τὸ ἐκείνου μίμημα, εἰπόντα ὅτι ἀνήρ, ἂν δὲ τύχῃ, τὸ τοῦ θήλεος τοῦ ἀνθρωπίνου γένους, εἰπόντα ὅτι γυνή; οὐ δοκεῖ σοι τοῦτο οἷόν τ᾽ εἶναι καὶ γίγνεσθαι ἐνίοτε; ἐθέλω σοι, ὦ Σώκρατες, συγχωρῆσαι καὶ ἔστω οὕτως. καλῶς γε σὺ ποιῶν, ὦ φίλε, εἰ ἔστι τοῦτο οὕτως: οὐδὲν γὰρ δεῖ νῦν πάνυ διαμάχεσθαι περὶ αὐτοῦ. εἰ δ᾽ οὖν
"
238,.431b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D431b,"ἔστι τοιαύτη τις διανομὴ καὶ ἐνταῦθα, τὸ μὲν ἕτερον τούτων ἀληθεύειν βουλόμεθα καλεῖν, τὸ δ᾽ ἕτερον ψεύδεσθαι. εἰ δὲ τοῦτο οὕτως ἔχει, καὶ ἔστι μὴ ὀρθῶς διανέμειν τὰ ὀνόματα μηδὲ ἀποδιδόναι τὰ προσήκοντα ἑκάστῳ, ἀλλ᾽ ἐνίοτε τὰ μὴ προσήκοντα, εἴη ἂν καὶ ῥήματα ταὐτὸν τοῦτο ποιεῖν. εἰ δὲ ῥήματα καὶ ὀνόματα ἔστιν οὕτω τιθέναι, ἀνάγκη καὶ λόγους:
"
239,.431c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D431c,"λόγοι γάρ που, ὡς ἐγᾦμαι, ἡ τούτων σύνθεσίς ἐστιν: ἢ πῶς λέγεις, ὦ Κρατύλε; οὕτω: καλῶς γάρ μοι δοκεῖς λέγειν. οὐκοῦν εἰ γράμμασιν αὖ τὰ πρῶτα ὀνόματα ἀπεικάζομεν, ἔστιν ὥσπερ ἐν τοῖς ζωγραφήμασιν καὶ πάντα τὰ προσήκοντα χρώματά τε καὶ σχήματα ἀποδοῦναι, καὶ μὴ πάντα αὖ, ἀλλ᾽ ἔνια ἐλλείπειν, ἔνια δὲ καὶ προστιθέναι, καὶ πλείω καὶ μείζω: ἢ οὐκ ἔστιν; ἔστιν. οὐκοῦν ὁ μὲν ἀποδιδοὺς πάντα καλὰ τὰ γράμματά τε καὶ τὰς εἰκόνας ἀποδίδωσιν, ὁ δὲ ἢ προστιθεὶς ἢ ἀφαιρῶν γράμματα μὲν καὶ εἰκόνας ἐργάζεται καὶ οὗτος, ἀλλὰ πονηράς;
"
240,.431d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D431d," ναί. τί δὲ ὁ διὰ τῶν συλλαβῶν τε καὶ γραμμάτων τὴν οὐσίαν τῶν πραγμάτων ἀπομιμούμενος; ἆρα οὐ κατὰ τὸν αὐτὸν λόγον, ἂν μὲν πάντα ἀποδῷ τὰ προσήκοντα, καλὴ ἡ εἰκὼν ἔσται—τοῦτο δ᾽ ἐστὶν ὄνομα—ἐὰν δὲ σμικρὰ ἐλλείπῃ ἢ προστιθῇ ἐνίοτε, εἰκὼν μὲν γενήσεται, καλὴ δὲ οὔ; ὥστε τὰ μὲν καλῶς εἰργασμένα ἔσται τῶν ὀνομάτων, τὰ δὲ κακῶς; ἴσως.
"
241,.431e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D431e," ἴσως ἄρα ἔσται ὁ μὲν ἀγαθὸς δημιουργὸς ὀνομάτων, ὁ δὲ κακός; ναί. οὐκοῦν τούτῳ ὁ νομοθέτης ἦν ὄνομα. ναί. ἴσως ἄρα νὴ Δί᾽ ἔσται, ὥσπερ ἐν ταῖς ἄλλαις τέχναις, καὶ νομοθέτης ὁ μὲν ἀγαθός, ὁ δὲ κακός, ἐάνπερ τὰ ἔμπροσθεν ἐκεῖνα ὁμολογηθῇ ἡμῖν. ἔστι ταῦτα. ἀλλ᾽ ὁρᾷς, ὦ Σώκρατες, ὅταν ταῦτα τὰ γράμματα, τό τε ἄλφα καὶ τὸ βῆτα καὶ ἕκαστον τῶν στοιχείων, τοῖς ὀνόμασιν ἀποδιδῶμεν τῇ γραμματικῇ τέχνῃ,
"
242,.432a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D432a,"ἐάν τι ἀφέλωμεν ἢ προσθῶμεν ἢ μεταθῶμέν τι, οὐ γέγραπται μὲν ἡμῖν τὸ ὄνομα, οὐ μέντοι ὀρθῶς, ἀλλὰ τὸ παράπαν οὐδὲ γέγραπται, ἀλλ᾽ εὐθὺς ἕτερόν ἐστιν ἐάν τι τούτων πάθῃ. μὴ γὰρ οὐ καλῶς σκοπῶμεν οὕτω σκοποῦντες, ὦ Κρατύλε. πῶς δή; ἴσως ὅσα ἔκ τινος ἀριθμοῦ ἀναγκαῖον εἶναι ἢ μὴ εἶναι πάσχοι ἂν τοῦτο ὃ σὺ λέγεις, ὥσπερ καὶ αὐτὰ τὰ δέκα ἢ ὅστις βούλει ἄλλος ἀριθμός, ἐὰν ἀφέλῃς τι ἢ
"
243,.432b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D432b,"προσθῇς, ἕτερος εὐθὺς γέγονε: τοῦ δὲ ποιοῦ τινος καὶ συμπάσης εἰκόνος μὴ οὐχ αὕτη ᾖ ἡ ὀρθότης, ἀλλὰ τὸ ἐναντίον οὐδὲ τὸ παράπαν δέῃ πάντα ἀποδοῦναι οἷόν ἐστιν ᾧ εἰκάζει, εἰ μέλλει εἰκὼν εἶναι. σκόπει δὲ εἰ τὶ λέγω. ἆρ᾽ ἂν δύο πράγματα εἴη τοιάδε, οἷον Κρατύλος καὶ Κρατύλου εἰκών, εἴ τις θεῶν μὴ μόνον τὸ σὸν χρῶμα καὶ σχῆμα ἀπεικάσειεν ὥσπερ οἱ ζωγράφοι, ἀλλὰ καὶ τὰ ἐντὸς πάντα τοιαῦτα ποιήσειεν οἷάπερ τὰ σά, καὶ μαλακότητας
"
244,.432c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D432c,"καὶ θερμότητας τὰς αὐτὰς ἀποδοίη, καὶ κίνησιν καὶ ψυχὴν καὶ φρόνησιν οἵαπερ ἡ παρὰ σοὶ ἐνθείη αὐτοῖς, καὶ ἑνὶ λόγῳ πάντα ἅπερ σὺ ἔχεις, τοιαῦτα ἕτερα καταστήσειεν πλησίον σου; πότερον Κρατύλος ἂν καὶ εἰκὼν Κρατύλου τότ᾽ εἴη τὸ τοιοῦτον, ἢ δύο Κρατύλοι; δύο ἔμοιγε δοκοῦσιν, ὦ Σώκρατες, Κρατύλοι. ὁρᾷς οὖν, ὦ φίλε, ὅτι ἄλλην χρὴ εἰκόνος ὀρθότητα ζητεῖν καὶ ὧν νυνδὴ ἐλέγομεν, καὶ οὐκ ἀναγκάζειν, ἐάν τι
"
245,.432d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D432d,"ἀπῇ ἢ προσῇ, μηκέτι αὐτὴν εἰκόνα εἶναι; ἢ οὐκ αἰσθάνῃ ὅσου ἐνδέουσιν αἱ εἰκόνες τὰ αὐτὰ ἔχειν ἐκείνοις ὧν εἰκόνες εἰσίν; ἔγωγε. γελοῖα γοῦν, ὦ Κρατύλε, ὑπὸ τῶν ὀνομάτων πάθοι ἂν ἐκεῖνα ὧν ὀνόματά ἐστιν τὰ ὀνόματα, εἰ πάντα πανταχῇ αὐτοῖς ὁμοιωθείη. διττὰ γὰρ ἄν που πάντα γένοιτο, καὶ οὐκ ἂν ἔχοι αὐτῶν εἰπεῖν οὐδεὶς οὐδέτερον ὁπότερόν ἐστι τὸ μὲν αὐτό, τὸ δὲ ὄνομα. ἀληθῆ λέγεις. θαρρῶν τοίνυν, ὦ γενναῖε, ἔα καὶ ὄνομα τὸ μὲν εὖ
"
246,.432e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D432e,"κεῖσθαι, τὸ δὲ μή, καὶ μὴ ἀνάγκαζε πάντ᾽ ἔχειν τὰ γράμματα, ἵνα κομιδῇ ᾖ τοιοῦτον οἷόνπερ οὗ ὄνομά ἐστιν, ἀλλ᾽ ἔα καὶ τὸ μὴ προσῆκον γράμμα ἐπιφέρειν. εἰ δὲ γράμμα, καὶ ὄνομα ἐν λόγῳ: εἰ δὲ ὄνομα, καὶ λόγον ἐν λόγῳ μὴ προσήκοντα τοῖς πράγμασιν ἐπιφέρεσθαι, καὶ μηδὲν ἧττον ὀνομάζεσθαι τὸ πρᾶγμα καὶ λέγεσθαι, ἕως ἂν ὁ τύπος ἐνῇ τοῦ πράγματος περὶ οὗ ἂν ὁ λόγος ᾖ, ὥσπερ ἐν τοῖς
"
247,.433a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D433a,"τῶν στοιχείων ὀνόμασιν, εἰ μέμνησαι ἃ νυνδὴ ἐγὼ καὶ Ἑρμογένης ἐλέγομεν. ἀλλὰ μέμνημαι. καλῶς τοίνυν. ὅταν γὰρ τοῦτο ἐνῇ, κἂν μὴ πάντα τὰ προσήκοντα ἔχῃ, λέξεταί γε τὸ πρᾶγμα, καλῶς ὅταν πάντα, κακῶς δὲ ὅταν ὀλίγα: λέγεσθαι δ᾽ οὖν, ὦ μακάριε, ἐῶμεν, ἵνα μὴ ὄφλωμεν ὥσπερ οἱ ἐν Αἰγίνῃ νύκτωρ περιιόντες ὀψὲ ὁδοῦ, καὶ ἡμεῖς ἐπὶ τὰ πράγματα δόξωμεν αὖ
"
248,.433b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D433b,"τῇ ἀληθείᾳ οὕτω πως ἐληλυθέναι ὀψιαίτερον τοῦ δέοντος, ἢ ζήτει τινὰ ἄλλην ὀνόματος ὀρθότητα, καὶ μὴ ὁμολόγει δήλωμα συλλαβαῖς καὶ γράμμασι πράγματος ὄνομα εἶναι. εἰ γὰρ ταῦτα ἀμφότερα ἐρεῖς, οὐχ οἷός τ᾽ ἔσῃ συμφωνεῖν σαυτῷ. ἀλλά μοι δοκεῖς γε, ὦ Σώκρατες, μετρίως λέγειν, καὶ οὕτω τίθεμαι. ἐπειδὴ τοίνυν ταῦτα ἡμῖν συνδοκεῖ, μετὰ ταῦτα τάδε σκοπῶμεν: εἰ μέλλει φαμὲν καλῶς κεῖσθαι τὸ ὄνομα, τὰ προσήκοντα δεῖ αὐτὸ γράμματα ἔχειν; ναί.
"
249,.433c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D433c," προσήκει δὲ τὰ ὅμοια τοῖς πράγμασιν; πάνυ γε. τὰ μὲν ἄρα καλῶς κείμενα οὕτω κεῖται: εἰ δὲ μή τι καλῶς ἐτέθη, τὸ μὲν ἂν πολὺ ἴσως ἐκ προσηκόντων εἴη γραμμάτων καὶ ὁμοίων, εἴπερ ἔσται εἰκών, ἔχοι δ᾽ ἄν τι καὶ οὐ προσῆκον, δι᾽ ὃ οὐκ ἂν καλὸν εἴη οὐδὲ καλῶς εἰργασμένον τὸ ὄνομα. οὕτω φαμὲν ἢ ἄλλως; οὐδὲν δεῖ οἶμαι διαμάχεσθαι, ὦ Σώκρατες: ἐπεὶ οὐκ ἀρέσκει γέ με τὸ φάναι ὄνομα μὲν εἶναι, μὴ μέντοι καλῶς γε κεῖσθαι.
"
250,.433d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D433d," πότερον τοῦτο οὐκ ἀρέσκει σε, τὸ εἶναι τὸ ὄνομα δήλωμα τοῦ πράγματος; ἔμοιγε. ἀλλὰ τὸ εἶναι τῶν ὀνομάτων τὰ μὲν ἐκ προτέρων συγκείμενα, τὰ δὲ πρῶτα, οὐ καλῶς σοι δοκεῖ λέγεσθαι; ἔμοιγε. ἀλλὰ τὰ πρῶτα εἰ μέλλει δηλώματά τινων γίγνεσθαι, ἔχεις τινὰ καλλίω τρόπον τοῦ δηλώματα αὐτὰ γενέσθαι
"
251,.433e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D433e,"ἄλλον ἢ αὐτὰ ποιῆσαι ὅτι μάλιστα τοιαῦτα οἷα ἐκεῖνα ἃ δεῖ δηλοῦν αὐτά; ἢ ὅδε μᾶλλόν σε ἀρέσκει ὁ τρόπος ὃν Ἑρμογένης λέγει καὶ ἄλλοι πολλοί, τὸ συνθήματα εἶναι τὰ ὀνόματα καὶ δηλοῦν τοῖς συνθεμένοις προειδόσι δὲ τὰ πράγματα, καὶ εἶναι ταύτην ὀρθότητα ὀνόματος, συνθήκην, διαφέρειν δὲ οὐδὲν ἐάντε τις συνθῆται ὥσπερ νῦν σύγκειται, ἐάντε καὶ τοὐναντίον ἐπὶ μὲν ᾧ νῦν σμικρόν, μέγα καλεῖν, ἐπὶ δὲ ᾧ μέγα, σμικρόν; πότερός σε ὁ τρόπος ἀρέσκει;
"
252,.434a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D434a," ὅλῳ καὶ παντὶ διαφέρει, ὦ Σώκρατες, τὸ ὁμοιώματι δηλοῦν ὅτι ἄν τις δηλοῖ ἀλλὰ μὴ τῷ ἐπιτυχόντι. καλῶς λέγεις. οὐκοῦν εἴπερ ἔσται τὸ ὄνομα ὅμοιον τῷ πράγματι, ἀναγκαῖον πεφυκέναι τὰ στοιχεῖα ὅμοια τοῖς πράγμασιν, ἐξ ὧν τὰ πρῶτα ὀνόματά τις συνθήσει; ὧδε δὲ λέγω: ἆρά ποτ᾽ ἄν τις συνέθηκεν ὃ νυνδὴ ἐλέγομεν ζωγράφημα ὅμοιόν τῳ τῶν ὄντων, εἰ μὴ φύσει ὑπῆρχε
"
253,.434b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D434b,"φαρμακεῖα ὅμοια ὄντα, ἐξ ὧν συντίθεται τὰ ζωγραφούμενα, ἐκείνοις ἃ μιμεῖται ἡ γραφική: ἢ ἀδύνατον; ἀδύνατον. οὐκοῦν ὡσαύτως καὶ ὀνόματα οὐκ ἄν ποτε ὅμοια γένοιτο οὐδενί, εἰ μὴ ὑπάρξει ἐκεῖνα πρῶτον ὁμοιότητά τινα ἔχοντα, ἐξ ὧν συντίθεται τὰ ὀνόματα, ἐκείνοις ὧν ἐστι τὰ ὀνόματα μιμήματα; ἔστι δέ, ἐξ ὧν συνθετέον, στοιχεῖα; ναί. ἤδη τοίνυν καὶ σὺ κοινώνῃ τοῦ λόγου οὗπερ ἄρτι
"
254,.434c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D434c,"Ἑρμογένης. φέρε, καλῶς σοι δοκοῦμεν λέγειν ὅτι τὸ ῥῶ τῇ φορᾷ καὶ κινήσει καὶ σκληρότητι προσέοικεν, ἢ οὐ καλῶς; καλῶς ἔμοιγε. τὸ δὲ λάβδα τῷ λείῳ καὶ μαλακῷ καὶ οἷς νυνδὴ ἐλέγομεν; ναί. οἶσθα οὖν ὅτι ἐπὶ τῷ αὐτῷ ἡμεῖς μέν φαμεν σκληρότης, Ἐρετριῆς δὲ σκληροτήρ; πάνυ γε. πότερον οὖν τό τε ῥῶ καὶ τὸ σῖγμα ἔοικεν ἀμφότερα τῷ αὐτῷ, καὶ δηλοῖ ἐκείνοις τε τὸ αὐτὸ τελευτῶντος τοῦ ῥῶ καὶ ἡμῖν τοῦ σῖγμα, ἢ τοῖς ἑτέροις ἡμῶν οὐ δηλοῖ;
"
255,.434d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D434d," δηλοῖ μὲν οὖν ἀμφοτέροις. πότερον ᾗ ὅμοια τυγχάνει ὄντα τὸ ῥῶ καὶ τὸ σῖγμα, ἢ ᾗ μή; ἧι ὅμοια. ἦ οὖν ὅμοιά ἐστι πανταχῇ; πρός γε τὸ ἴσως φορὰν δηλοῦν. ἦ καὶ τὸ λάβδα ἐγκείμενον; οὐ τὸ ἐναντίον δηλοῖ σκληρότητος; ἴσως γὰρ οὐκ ὀρθῶς ἔγκειται, ὦ Σώκρατες: ὥσπερ καὶ ἃ νυνδὴ σὺ πρὸς Ἑρμογένη ἔλεγες ἐξαιρῶν τε καὶ ἐντιθεὶς γράμματα οὗ δέοι, καὶ ὀρθῶς ἐδόκεις ἔμοιγε. καὶ νῦν ἴσως ἀντὶ τοῦ λάβδα ῥῶ δεῖ λέγειν.
"
256,.434e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D434e," εὖ λέγεις. τί οὖν; νῦν ὡς λέγομεν, οὐδὲν μανθάνομεν ἀλλήλων, ἐπειδάν τις φῇ σκληρόν, οὐδὲ οἶσθα σὺ νῦν ὅτι ἐγὼ λέγω; ἔγωγε, διά γε τὸ ἔθος, ὦ φίλτατε. ἔθος δὲ λέγων οἴει τι διάφορον λέγειν συνθήκης; ἢ ἄλλο τι λέγεις τὸ ἔθος ἢ ὅτι ἐγώ, ὅταν τοῦτο φθέγγωμαι, διανοοῦμαι ἐκεῖνο, σὺ δὲ γιγνώσκεις ὅτι ἐκεῖνο διανοοῦμαι; οὐ τοῦτο λέγεις;
"
257,.435a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D435a," ναί. οὐκοῦν εἰ γιγνώσκεις ἐμοῦ φθεγγομένου, δήλωμα σοι γίγνεται παρ᾽ ἐμοῦ; ναί. ἀπὸ τοῦ ἀνομοίου γε ἢ ὃ διανοούμενος φθέγγομαι, εἴπερ τὸ λάβδα ἀνόμοιόν ἐστι τῇ ᾗ φῂς σὺ σκληρότητι: εἰ δὲ τοῦτο οὕτως ἔχει, τί ἄλλο ἢ αὐτὸς σαυτῷ συνέθου καί σοι γίγνεται ἡ ὀρθότης τοῦ ὀνόματος συνθήκη, ἐπειδή γε δηλοῖ καὶ τὰ ὅμοια καὶ τὰ ἀνόμοια γράμματα, ἔθους τε καὶ συνθήκης τυχόντα; εἰ δ᾽ ὅτι μάλιστα μή ἐστι τὸ ἔθος
"
258,.435b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D435b,"συνθήκη, οὐκ ἂν καλῶς ἔτι ἔχοι λέγειν τὴν ὁμοιότητα δήλωμα εἶναι, ἀλλὰ τὸ ἔθος: ἐκεῖνο γάρ, ὡς ἔοικε, καὶ ὁμοίῳ καὶ ἀνομοίῳ δηλοῖ. ἐπειδὴ δὲ ταῦτα συγχωροῦμεν, ὦ Κρατύλε—τὴν γὰρ σιγήν σου συγχώρησιν θήσω—ἀναγκαῖόν που καὶ συνθήκην τι καὶ ἔθος συμβάλλεσθαι πρὸς δήλωσιν ὧν διανοούμενοι λέγομεν: ἐπεί, ὦ βέλτιστε, εἰ 'θέλεις ἐπὶ τὸν ἀριθμὸν ἐλθεῖν, πόθεν οἴει ἕξειν ὀνόματα ὅμοια ἑνὶ ἑκάστῳ τῶν ἀριθμῶν ἐπενεγκεῖν, ἐὰν μὴ ἐᾷς τι
"
